root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,waist_yaw,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
1.001569,-1.681411,0.393083,0.048082,0.129212,-0.96325,0.230524,-1.240722,-0.012005,-0.067553,1.215196,0.275541,0.0,-0.123904,0.331998,-0.586148,0.795795,-0.90757,0.0,0.805024,0.244328,0.810501,0.864175,-0.859619,-0.432221,-0.873156,-1.675592,-0.479056,-1.9548,-0.047579
1.001577,-1.681984,0.395996,0.062125,0.145761,-0.959033,0.234839,-1.310253,0.008912,-0.035394,1.22222,0.40065,0.0,-0.139342,0.3674,-0.600031,0.75692,-0.90757,0.0,0.837242,0.260039,0.652813,0.926691,-1.006451,-0.488645,-0.836309,-1.726801,-0.531403,-1.9548,0.041913
0.998918,-1.682402,0.402566,0.074258,0.166596,-0.951282,0.248586,-1.364105,0.054311,0.034292,1.208829,0.488118,0.0,-0.136897,0.42584,-0.620697,0.684655,-0.90757,0.0,0.836801,0.30576,0.519458,0.915211,-1.121169,-0.570262,-0.84887,-1.786114,-0.564162,-1.9548,0.151986
0.994821,-1.684428,0.41071,0.082958,0.183367,-0.940314,0.274417,-1.366471,0.109454,0.131335,1.168746,0.392708,0.0,-0.129831,0.45379,-0.653469,0.602829,-0.878921,0.0,0.807957,0.364213,0.402699,0.89317,-1.237847,-0.699639,-0.891392,-1.842174,-0.530184,-1.9548,0.330147
0.986982,-1.685377,0.422594,0.090872,0.195526,-0.924289,0.314963,-1.313548,0.196204,0.167218,1.112433,0.214346,0.0,-0.14654,0.45379,-0.695906,0.528261,-0.798676,0.0,0.735411,0.401879,0.309626,0.880572,-1.324643,-0.813905,-0.977015,-1.864326,-0.450371,-1.9548,0.532173
0.977261,-1.687216,0.433088,0.104151,0.204689,-0.903145,0.362744,-1.219732,0.299435,0.291577,1.023451,0.010944,0.0,-0.18709,0.45379,-0.669097,0.494011,-0.712241,0.0,0.6257,0.420529,0.230196,0.887171,-1.379586,-0.820411,-1.094306,-1.840119,-0.361932,-1.9548,0.66685
0.97217,-1.693098,0.43639,0.110192,0.211362,-0.887681,0.393963,-1.118321,0.268144,0.309153,0.910998,-0.03724,0.0,-0.221042,0.45379,-0.551909,0.533242,-0.624935,0.0,0.563501,0.442431,0.162733,0.892833,-1.426889,-0.77342,-1.065798,-1.886753,-0.4064,-1.653922,0.635342
0.966477,-1.699311,0.429672,0.110253,0.211816,-0.881426,0.407512,-1.047164,0.212163,0.239951,0.846628,-0.2193,0.0,-0.237806,0.45379,-0.446921,0.599176,-0.599812,0.0,0.543909,0.474573,0.101783,0.895498,-1.4754,-0.753722,-0.851226,-2.10171,-0.519541,-1.142214,0.43843
0.958289,-1.701129,0.424469,0.110905,0.210569,-0.87418,0.423285,-1.046057,0.216772,0.25233,0.880022,-0.282063,0.0,-0.247724,0.45379,-0.375851,0.644046,-0.598024,0.0,0.517348,0.478975,0.071456,0.890468,-1.504022,-0.777404,-0.758373,-2.208498,-0.451046,-0.940117,0.386745
0.948033,-1.701452,0.420369,0.114511,0.212072,-0.852927,0.463064,-1.082421,0.207617,0.255989,0.94692,-0.277546,0.0,-0.271847,0.45379,-0.394027,0.671448,-0.593774,0.0,0.451886,0.459735,0.071152,0.859865,-1.524413,-0.809927,-0.712291,-2.245801,-0.427529,-0.913079,0.366478
0.939836,-1.705919,0.414825,0.110841,0.210367,-0.839818,0.488022,-1.112487,0.179077,0.201204,1.027533,-0.282849,0.0,-0.2598,0.45379,-0.431904,0.690314,-0.59144,0.0,0.435089,0.445845,0.089248,0.804455,-1.534811,-0.834073,-0.730368,-2.243851,-0.413128,-0.899657,0.38155
0.932976,-1.711517,0.408882,0.102395,0.205765,-0.838642,0.493817,-1.123154,0.179992,0.179629,1.109902,-0.322095,0.0,-0.212427,0.45379,-0.436335,0.694247,-0.590851,0.0,0.462673,0.42852,0.127976,0.739644,-1.537518,-0.866137,-0.74094,-2.245298,-0.390885,-0.880733,0.394921
0.925958,-1.715823,0.405337,0.095643,0.202431,-0.836314,0.500452,-1.107812,0.185138,0.170301,1.15021,-0.398798,0.0,-0.190591,0.45379,-0.431627,0.713082,-0.564188,0.0,0.482431,0.408624,0.177758,0.676087,-1.540096,-0.891505,-0.754745,-2.23086,-0.392339,-0.923338,0.397344
0.918061,-1.71984,0.405723,0.091406,0.198041,-0.832702,0.508952,-1.077554,0.182139,0.16241,1.164675,-0.458138,0.0,-0.217939,0.45379,-0.42615,0.786095,-0.470594,0.0,0.480363,0.410585,0.221317,0.594814,-1.546233,-0.909576,-0.796151,-2.156971,-0.365266,-1.058629,0.409054
0.909591,-1.721603,0.408691,0.093537,0.197047,-0.829787,0.51369,-1.066884,0.181436,0.15232,1.173514,-0.477052,0.0,-0.319453,0.45379,-0.442751,0.939711,-0.268735,0.0,0.448544,0.451215,0.249436,0.518149,-1.580193,-0.90316,-0.847275,-2.040037,-0.229492,-1.221527,0.308654
0.899323,-1.723647,0.414816,0.099552,0.200134,-0.824203,0.520312,-1.055314,0.181377,0.139276,1.155013,-0.491503,0.0,-0.472016,0.45379,-0.436201,1.137749,-0.028336,0.0,0.375235,0.531822,0.251219,0.44731,-1.647096,-0.88688,-0.857647,-1.940731,0.007839,-1.384927,0.123472
0.888064,-1.726117,0.423093,0.098641,0.211775,-0.822148,0.519129,-1.042613,0.207889,0.11633,1.128566,-0.499826,0.0,-0.604636,0.45379,-0.440909,1.316171,0.075984,0.0,0.283159,0.625501,0.253241,0.351805,-1.722686,-0.885188,-0.664204,-1.810263,0.130209,-1.546205,0.00638
0.880527,-1.733049,0.434841,0.092887,0.22142,-0.813825,0.529182,-1.010201,0.215667,0.07895,1.08416,-0.477889,0.0,-0.768252,0.31204,-0.386237,1.556479,0.053509,0.0,0.169465,0.729947,0.264198,0.225652,-1.801936,-0.884056,-0.244552,-1.599456,0.04351,-1.739189,0.179394
0.869578,-1.741003,0.446268,0.08933,0.238885,-0.795808,0.549221,-0.999654,0.217327,0.016471,1.043629,-0.437405,0.0,-0.942256,0.177098,-0.305811,1.698121,0.016122,0.0,0.100813,0.768252,0.334344,0.075087,-1.863713,-0.91136,0.233018,-1.372617,-0.0461,-1.930971,0.408663
0.857926,-1.747671,0.452712,0.103358,0.245128,-0.764232,0.58752,-1.011198,0.166861,-0.040747,1.016111,-0.384417,0.0,-1.123514,0.038558,-0.233513,1.718442,-0.019747,0.0,0.045267,0.761411,0.421577,-0.087464,-1.926197,-0.939559,0.48529,-1.216248,0.043617,-1.9548,0.526892
0.844082,-1.753751,0.456583,0.116891,0.248177,-0.728847,0.627317,-1.025835,0.12579,-0.068127,0.997989,-0.342592,0.0,-1.230746,-0.057245,-0.191075,1.582945,-0.050144,0.0,-0.017953,0.703151,0.477776,-0.217797,-1.9548,-0.9766,0.563159,-1.085186,0.156254,-1.9548,0.576285
0.829445,-1.760337,0.457393,0.122903,0.249389,-0.69525,0.662818,-1.026833,0.105619,-0.064712,0.986938,-0.337734,0.0,-1.248324,-0.115407,-0.151126,1.32239,-0.063291,0.0,-0.081711,0.595211,0.490376,-0.305212,-1.9548,-1.011852,0.549183,-0.960025,0.237068,-1.9548,0.626963
0.815719,-1.76931,0.455636,0.121276,0.24604,-0.664937,0.694705,-0.999065,0.105335,-0.056787,0.972042,-0.368487,0.0,-1.166238,-0.181184,-0.162875,0.965963,0.001538,0.0,-0.131918,0.467308,0.457815,-0.359972,-1.9548,-1.023348,0.486701,-0.78087,0.239774,-1.926035,0.668871
0.803343,-1.778652,0.455643,0.106658,0.237284,-0.641694,0.721491,-0.936621,0.108192,-0.084285,0.95427,-0.430739,0.0,-1.02098,-0.167893,-0.137046,0.56428,0.230042,0.0,-0.143802,0.35361,0.39725,-0.387442,-1.9548,-1.044323,0.356758,-0.550903,0.235637,-1.736284,0.64025
0.794901,-1.78648,0.454444,0.084941,0.227364,-0.609972,0.754337,-0.880008,0.078503,-0.187002,0.964495,-0.491091,0.0,-0.8736,-0.153475,0.08345,0.333871,0.326581,0.0,-0.177084,0.288418,0.343055,-0.377014,-1.954472,-1.010328,0.255205,-0.355061,0.215324,-1.524953,0.647175
0.782159,-1.792698,0.445685,0.067829,0.220367,-0.593317,0.771241,-0.88312,0.063695,-0.270335,1.057969,-0.526681,0.0,-0.827139,-0.112716,-0.044564,0.424128,0.11256,0.0,-0.161159,0.24011,0.302377,-0.346999,-1.9548,-0.962062,0.225251,-0.267649,0.177019,-1.426655,0.598179
0.773351,-1.797563,0.435558,0.05066,0.216571,-0.630412,0.743714,-0.87656,0.141912,-0.240764,1.147276,-0.554999,0.0,-0.90949,-0.023971,-0.038918,0.606386,-0.043918,0.0,0.007651,0.167514,0.271006,-0.327507,-1.9548,-0.958051,0.253535,-0.305993,0.202366,-1.437698,0.57714
0.767274,-1.804581,0.429385,0.034549,0.211236,-0.659663,0.720437,-0.844582,0.208866,-0.216987,1.199007,-0.556578,0.0,-0.970781,0.032707,-0.037938,0.764201,-0.103961,0.0,0.152472,0.098062,0.248876,-0.307926,-1.9548,-0.95396,0.288902,-0.369085,0.239541,-1.470533,0.625951
0.761096,-1.811345,0.424811,0.019965,0.20353,-0.666387,0.717012,-0.803142,0.2335,-0.225048,1.221232,-0.565829,0.0,-1.022894,0.050468,-0.057139,0.92185,-0.081278,0.0,0.224506,0.003351,0.216115,-0.29505,-1.9548,-0.930964,0.324505,-0.396575,0.241252,-1.464881,0.640074
0.754315,-1.815632,0.422173,0.007021,0.196749,-0.66539,0.720067,-0.752006,0.265852,-0.211717,1.196619,-0.597242,0.0,-1.093239,0.048916,-0.092103,1.081167,0.020187,0.0,0.280101,-0.1569,0.180081,-0.285606,-1.9548,-0.898445,0.361594,-0.403147,0.197378,-1.466183,0.630032
0.746273,-1.818445,0.4219,-0.002679,0.192529,-0.648514,0.736448,-0.714539,0.288769,-0.213249,1.147137,-0.62612,0.0,-1.15384,0.006939,-0.162699,1.201541,0.164982,0.0,0.308269,-0.385035,0.122643,-0.278174,-1.9548,-0.865703,0.395558,-0.387629,0.122725,-1.464216,0.621258
0.737045,-1.820341,0.423296,-0.005969,0.190836,-0.614141,0.765752,-0.705204,0.286277,-0.246401,1.087434,-0.624959,0.0,-1.207638,-0.078825,-0.252233,1.28436,0.340196,0.0,0.291728,-0.650743,0.044377,-0.225817,-1.9548,-0.798197,0.430593,-0.363593,0.045996,-1.46642,0.582997
0.72607,-1.824102,0.425166,-0.012093,0.190217,-0.580148,0.791896,-0.692622,0.28906,-0.293902,1.02127,-0.60637,0.0,-1.228269,-0.142424,-0.318243,1.327263,0.4769,0.0,0.27739,-0.910979,-0.017749,-0.151627,-1.9548,-0.782556,0.460142,-0.336448,-0.004755,-1.470092,0.551682
0.714117,-1.830637,0.427403,-0.018538,0.189244,-0.551203,0.812415,-0.665397,0.302313,-0.343612,0.938595,-0.57886,0.0,-1.216837,-0.160626,-0.347962,1.342194,0.525824,0.0,0.261206,-1.142842,-0.045125,-0.074225,-1.9548,-0.767384,0.488421,-0.324069,-0.024893,-1.472482,0.544902
0.701951,-1.839553,0.431159,-0.021696,0.187747,-0.530989,0.826033,-0.611439,0.327647,-0.381022,0.821075,-0.5461,0.0,-1.175792,-0.135842,-0.358669,1.329833,0.503353,0.0,0.239243,-1.344337,-0.030153,-0.005897,-1.9548,-0.707153,0.50115,-0.326838,-0.012357,-1.457334,0.538626
0.688427,-1.850979,0.436272,-0.023431,0.183509,-0.520542,0.833554,-0.527666,0.369283,-0.392395,0.676899,-0.500524,0.0,-1.10626,-0.054204,-0.334168,1.290089,0.399186,0.0,0.21734,-1.506518,0.061524,0.025975,-1.9548,-0.710816,0.493471,-0.337608,0.029836,-1.421914,0.533011
0.675291,-1.865241,0.441316,-0.024889,0.175276,-0.511913,0.840598,-0.4213,0.422248,-0.372788,0.509772,-0.423367,0.0,-0.995438,0.063975,-0.23274,1.219324,0.201318,0.0,0.182369,-1.593448,0.220004,0.013966,-1.9548,-0.811443,0.471555,-0.350549,0.088309,-1.366035,0.528096
0.668581,-1.876519,0.445447,-0.024634,0.160682,-0.491217,0.855733,-0.342866,0.431643,-0.255379,0.381094,-0.333123,0.0,-0.842867,0.127579,-0.093352,1.114663,-0.041368,0.0,0.09772,-1.568178,0.404383,0.008998,-1.9548,-0.962022,0.438413,-0.380815,0.16884,-1.315974,0.509353
0.665732,-1.880886,0.447253,-0.015149,0.139188,-0.462504,0.875492,-0.36571,0.399896,-0.077512,0.44989,-0.283271,0.0,-0.679864,0.066196,-0.080322,0.984414,-0.338744,0.0,-0.031112,-1.408457,0.588627,0.100791,-1.9548,-1.055014,0.40617,-0.455981,0.235988,-1.321088,0.51813
0.660862,-1.88492,0.448691,0.003779,0.109528,-0.43256,0.89492,-0.430085,0.403157,0.142938,0.620032,-0.248655,0.0,-0.539284,-0.02955,-0.163059,0.855566,-0.550834,0.0,-0.191419,-1.097699,0.849458,0.369598,-1.855738,-1.048788,0.369384,-0.53688,0.2649,-1.351154,0.550077
0.645465,-1.901298,0.445129,-0.003268,0.099097,-0.402388,0.910084,-0.513897,0.508801,0.235556,0.823988,-0.244881,0.0,-0.476344,-0.006427,-0.204131,0.819519,-0.588506,0.0,-0.368811,-0.538126,1.501027,0.744756,-1.293909,-0.461614,0.279885,-0.506075,0.329116,-1.352526,0.583037
0.63496,-1.908996,0.43824,-0.00623,0.090102,-0.382345,0.919595,-0.542071,0.505154,0.203786,0.961078,-0.27206,0.0,-0.50291,0.01371,-0.188212,0.906365,-0.55938,0.0,-0.457916,-0.354432,1.808329,0.547289,-0.880811,-0.160321,0.212201,-0.45663,0.29552,-1.353502,0.613248
0.629626,-1.911933,0.428764,-0.00159,0.082672,-0.391382,0.916506,-0.514353,0.49273,0.291238,1.014423,-0.301176,0.0,-0.546541,0.009019,-0.17733,1.001643,-0.550401,0.0,-0.458552,-0.092717,2.062108,0.498865,-0.656424,-0.109615,0.170107,-0.422503,0.206405,-1.379183,0.610832
0.623581,-1.915069,0.421286,0.005139,0.07604,-0.408001,0.909795,-0.484393,0.517829,0.379138,1.021557,-0.327796,0.0,-0.560678,0.002874,-0.177353,1.045296,-0.605103,0.0,-0.416524,0.005653,2.169715,0.51838,-0.57239,-0.012078,0.144401,-0.375771,0.097187,-1.390675,0.56049
0.616762,-1.918539,0.414762,0.009612,0.075592,-0.410174,0.908819,-0.499999,0.531324,0.383352,1.034748,-0.359991,0.0,-0.565961,0.000962,-0.195041,1.05541,-0.683117,0.0,-0.394134,-0.041258,2.167871,0.56647,-0.65372,-0.107066,0.146053,-0.321392,0.010259,-1.401123,0.54098
0.611426,-1.918911,0.408397,0.016157,0.077219,-0.413219,0.907208,-0.531475,0.528174,0.360349,1.061225,-0.367241,0.0,-0.588724,-0.010686,-0.209528,1.082173,-0.723052,0.0,-0.344888,0.002373,2.207908,0.589175,-0.682874,-0.12992,0.162645,-0.298904,-0.056276,-1.416953,0.532254
0.608283,-1.918815,0.402637,0.023917,0.076504,-0.429239,0.899627,-0.543232,0.519188,0.338751,1.102943,-0.358193,0.0,-0.628247,-0.01265,-0.188178,1.137051,-0.741109,0.0,-0.281798,0.046464,2.243292,0.608697,-0.67953,-0.139757,0.187507,-0.307617,-0.06592,-1.446233,0.50081
0.608245,-1.920269,0.401103,0.033225,0.069691,-0.450732,0.889314,-0.52151,0.501505,0.301156,1.139813,-0.274662,0.0,-0.641995,-0.003646,-0.125916,1.163668,-0.752342,0.0,-0.233739,0.093725,2.236964,0.594165,-0.686294,-0.138078,0.198512,-0.346635,-0.032743,-1.470366,0.459587
0.608104,-1.922796,0.404126,0.042046,0.059431,-0.474172,0.877417,-0.513466,0.484085,0.185286,1.203147,-0.12073,0.0,-0.617704,0.011832,-0.051065,1.140476,-0.756155,0.0,-0.188582,0.282233,2.24942,0.460678,-0.603215,-0.101474,0.207802,-0.374053,0.012783,-1.501206,0.506762
0.608811,-1.922155,0.411273,0.055628,0.048189,-0.489171,0.869077,-0.604745,0.362209,-0.054499,1.40397,-0.042478,0.0,-0.59448,0.007707,0.018324,1.109455,-0.73512,0.0,-0.150099,0.636055,2.254363,0.283979,-0.491616,-0.101732,0.217414,-0.38857,0.05204,-1.530094,0.555733
0.610968,-1.921462,0.419601,0.079272,0.035913,-0.490488,0.867092,-0.740597,0.215152,-0.112909,1.664508,-0.063918,0.0,-0.581219,-0.041748,0.058018,1.080261,-0.714868,0.0,-0.147058,1.012,2.185834,0.189518,-0.464846,-0.06055,0.231802,-0.413386,0.08888,-1.554093,0.548263
0.611501,-1.924771,0.426748,0.09339,0.029185,-0.482155,0.870605,-0.90665,0.123193,-0.130682,1.909939,-0.090608,0.0,-0.561423,-0.09029,0.046993,1.042998,-0.689864,0.0,-0.166601,1.303326,2.124036,0.20309,-0.53234,-0.032917,0.254562,-0.40363,0.128387,-1.571245,0.515782
0.611754,-1.928633,0.433622,0.097793,0.028887,-0.471264,0.876078,-1.041832,0.056964,-0.061705,2.002504,-0.032079,0.0,-0.545466,-0.131657,-0.011312,1.008765,-0.641715,0.0,-0.187646,1.480667,2.097756,0.287179,-0.658024,-0.038211,0.266827,-0.36762,0.177549,-1.561395,0.475488
0.613975,-1.931709,0.437777,0.093353,0.034579,-0.484003,0.869385,-1.11502,0.018161,0.098031,1.923033,0.080367,0.0,-0.573225,-0.147117,-0.068409,1.041024,-0.566376,0.0,-0.142045,1.550057,2.069957,0.412764,-0.823565,0.017515,0.269819,-0.31977,0.236114,-1.521579,0.44977
0.616955,-1.937364,0.436926,0.079343,0.044269,-0.520365,0.849097,-1.135392,0.015807,0.249835,1.713714,0.262857,0.0,-0.602478,-0.144682,-0.199436,1.065172,-0.515177,0.0,-0.038385,1.431538,1.871682,0.524015,-1.101193,0.011792,0.255163,-0.251152,0.290982,-1.446749,0.43541
0.625563,-1.945336,0.434181,0.073452,0.043948,-0.576352,0.812707,-1.078607,0.07685,0.37861,1.43305,0.377623,0.0,-0.581046,-0.174002,-0.345391,1.021242,-0.535028,0.0,0.077634,1.123967,1.476977,0.406767,-1.43755,-0.11065,0.224566,-0.217769,0.36171,-1.359944,0.44595
0.634381,-1.951013,0.433482,0.080454,0.032156,-0.625416,0.775466,-1.022853,0.112486,0.382212,1.236535,0.438962,0.0,-0.543835,-0.211388,-0.419837,0.970399,-0.600804,0.0,0.153637,0.809299,1.083047,0.189141,-1.567403,-0.304456,0.196267,-0.254506,0.435468,-1.296008,0.413975
0.64457,-1.954194,0.428971,0.088499,0.011568,-0.64734,0.756958,-0.963123,0.045928,0.364807,1.254258,0.289792,0.0,-0.544945,-0.218469,-0.320854,1.002885,-0.658801,0.0,0.167657,0.549248,0.738037,0.0226,-1.488128,-0.377705,0.165901,-0.310601,0.470065,-1.228893,0.310916
0.649842,-1.955107,0.420669,0.092485,-0.005775,-0.640938,0.761979,-0.975404,-0.061724,0.253587,1.364206,0.250639,0.0,-0.559347,-0.241783,-0.270737,1.092311,-0.695135,0.0,0.10894,0.387347,0.497107,-0.024213,-1.416329,-0.451379,0.111872,-0.338012,0.461436,-1.167035,0.29401
0.654092,-1.955821,0.411501,0.096383,-0.014309,-0.644101,0.758709,-1.047157,-0.065143,0.29378,1.492342,0.316099,0.0,-0.583999,-0.281552,-0.268813,1.175715,-0.742617,0.0,0.052913,0.316797,0.405229,-0.026611,-1.479099,-0.515733,0.044805,-0.329674,0.416866,-1.160815,0.359683
0.655998,-1.956431,0.400853,0.098485,-0.013217,-0.652067,0.751622,-1.192619,0.023181,0.322878,1.673923,0.318968,0.0,-0.658205,-0.30485,-0.242717,1.320593,-0.819865,0.0,0.035974,0.251897,0.368389,-0.034608,-1.665315,-0.71012,0.02222,-0.300048,0.32385,-1.301564,0.399232
0.655705,-1.958655,0.392552,0.095016,-0.012534,-0.668232,0.737754,-1.290649,0.181631,0.278345,1.805797,0.230557,0.0,-0.689744,-0.295989,-0.221763,1.398642,-0.861142,0.0,0.082421,0.11505,0.337555,-0.039982,-1.847054,-0.776035,0.027517,-0.311208,0.241985,-1.577112,0.479514
0.653316,-1.960866,0.384824,0.086673,-0.010561,-0.694393,0.714279,-1.397159,0.426992,0.195832,1.935951,0.145293,0.0,-0.708226,-0.261875,-0.19323,1.447608,-0.884117,0.0,0.122767,-0.094562,0.378903,0.030553,-1.9548,-0.526478,-0.00749,-0.356918,0.207263,-1.887587,0.484859
0.652592,-1.960379,0.379117,0.069324,-0.013893,-0.72478,0.685343,-1.48442,0.655153,0.102885,2.008052,0.105478,0.0,-0.696965,-0.225461,-0.169409,1.478387,-0.886875,0.0,0.161981,-0.419057,0.465703,0.066347,-1.9548,-0.32616,-0.259124,-0.362432,0.218648,-1.9548,0.4631
0.6567,-1.961122,0.372761,0.050594,-0.026347,-0.742445,0.667474,-1.507935,0.800626,0.065543,1.981149,0.109588,0.0,-0.664507,-0.229604,-0.16536,1.504471,-0.881149,0.0,0.15226,-0.805554,0.554573,0.067521,-1.9548,-0.358645,-0.601719,-0.367815,0.190721,-1.9548,0.415519
0.665138,-1.966998,0.367259,0.034202,-0.043678,-0.751689,0.65718,-1.463567,0.906233,0.096141,1.890161,0.070825,0.0,-0.611499,-0.250584,-0.159709,1.509657,-0.873127,0.0,0.124399,-1.154984,0.582776,0.02331,-1.9548,-0.330335,-0.914868,-0.382191,0.106059,-1.9548,0.331275
0.674287,-1.976657,0.365553,0.018677,-0.061966,-0.753135,0.654674,-1.349338,0.953209,0.161401,1.735544,0.054704,0.0,-0.559374,-0.286871,-0.159423,1.520009,-0.832174,0.0,0.111233,-1.426097,0.542398,-0.029295,-1.9548,-0.370504,-1.138651,-0.426961,0.025606,-1.9548,0.274001
0.68356,-1.986708,0.369062,2e-05,-0.080401,-0.741985,0.665578,-1.127164,0.885961,0.27035,1.455418,0.068058,0.0,-0.499848,-0.338203,-0.182661,1.530165,-0.766373,0.0,0.078893,-1.563062,0.48927,-0.126028,-1.9548,-0.543136,-1.27228,-0.480893,-0.008155,-1.9548,0.28059
0.693115,-1.996801,0.376769,-0.01628,-0.102832,-0.721273,0.684782,-0.850966,0.730698,0.312727,1.081526,-0.055216,0.0,-0.417927,-0.394184,-0.211096,1.523085,-0.738568,0.0,0.012186,-1.536784,0.505721,-0.194237,-1.9548,-0.736157,-1.348143,-0.532375,0.045058,-1.9548,0.433012
0.7008,-2.009521,0.388174,-0.021444,-0.130162,-0.713485,0.68814,-0.556571,0.603856,0.301359,0.734379,-0.155619,0.0,-0.329597,-0.442269,-0.20315,1.492584,-0.752033,0.0,-0.019401,-1.340926,0.684501,-0.120773,-1.9548,-0.784286,-1.289024,-0.679326,0.091646,-1.9548,0.522647
0.70093,-2.032011,0.399907,-0.036189,-0.134839,-0.742094,0.655595,-0.246988,0.504697,0.304107,0.445712,-0.139347,0.0,-0.225872,-0.400844,-0.152095,1.424582,-0.803402,0.0,-0.041505,-0.634153,1.355652,0.469977,-1.9548,-0.452425,-1.079137,-0.926723,0.078717,-1.870179,0.313042
0.703251,-2.048664,0.387058,-0.067201,-0.108281,-0.756664,0.641263,-0.180054,0.55184,0.235419,0.374357,-0.053702,0.0,-0.163866,-0.319139,-0.133536,1.395217,-0.853204,0.0,0.053062,0.062292,2.178965,0.853853,-1.29341,0.185523,-0.649266,-1.414919,-0.222516,-1.735948,0.145221
0.712738,-2.047601,0.375379,-0.093841,-0.09152,-0.737681,0.662303,-0.309585,0.644132,0.268754,0.518203,-0.054291,0.0,-0.116819,-0.291102,-0.186136,1.402338,-0.887226,0.0,0.055635,0.471525,2.712305,0.9669,-0.693635,0.073976,-0.456291,-1.570504,-0.421455,-1.611926,-0.002334
0.718209,-2.04705,0.372063,-0.118202,-0.075741,-0.717582,0.682179,-0.483139,0.735792,0.213403,0.679934,-0.06517,0.0,-0.066489,-0.264882,-0.24642,1.391251,-0.898072,0.0,0.01556,0.573344,2.931344,1.048119,-0.546383,0.124746,-0.601455,-1.433979,-0.313166,-1.62789,0.108365
0.719177,-2.048971,0.369422,-0.134304,-0.062379,-0.708623,0.689873,-0.602644,0.7893,0.130236,0.790309,-0.093605,0.0,-0.033812,-0.225726,-0.276113,1.375744,-0.897286,0.0,-0.009313,0.589268,2.963916,1.147353,-0.573635,0.038147,-0.678376,-1.386219,-0.254769,-1.588832,0.157419
0.723571,-2.050292,0.367724,-0.133095,-0.068765,-0.707982,0.690159,-0.597058,0.767389,0.120503,0.826922,-0.106354,0.0,-0.020308,-0.232822,-0.270965,1.372639,-0.897149,0.0,0.027782,0.623414,2.989957,1.125668,-0.539354,0.038508,-0.69076,-1.399656,-0.255268,-1.562915,0.167618
0.726022,-2.050935,0.366394,-0.131118,-0.074359,-0.713345,0.68441,-0.568799,0.756955,0.132667,0.837911,-0.109297,0.0,-0.019144,-0.242011,-0.258014,1.376443,-0.898597,0.0,0.059317,0.641056,2.991259,1.108149,-0.542745,0.012533,-0.708092,-1.378004,-0.253817,-1.590726,0.190165
0.725232,-2.049544,0.365339,-0.125186,-0.067395,-0.719696,0.679577,-0.586233,0.771881,0.143677,0.841933,-0.096996,0.0,-0.046655,-0.237816,-0.251956,1.379868,-0.901989,0.0,0.056763,0.586484,2.905615,1.176093,-0.692236,-0.05777,-0.752442,-1.318292,-0.257506,-1.684248,0.242856
0.719786,-2.043692,0.366739,-0.110612,-0.050288,-0.725259,0.677669,-0.646443,0.784091,0.136707,0.824629,-0.066379,0.0,-0.108822,-0.226948,-0.258276,1.380643,-0.89953,0.0,0.010814,0.478918,2.654521,1.302453,-1.061945,-0.1389,-0.833451,-1.205917,-0.201411,-1.84912,0.249625
0.712384,-2.036362,0.373401,-0.092276,-0.034364,-0.731787,0.674382,-0.667986,0.78204,0.147416,0.767642,-0.067616,0.0,-0.169407,-0.212636,-0.270658,1.358917,-0.887263,0.0,-0.067463,0.248167,2.253648,1.176445,-1.573602,-0.103971,-0.971323,-1.071786,0.029033,-1.9548,0.215369
0.710713,-2.027421,0.384358,-0.057266,-0.037421,-0.733491,0.676247,-0.619832,0.713259,0.211048,0.670642,-0.132473,0.0,-0.225531,-0.240041,-0.275952,1.313928,-0.866508,0.0,-0.105621,-0.283449,1.838944,0.561837,-1.9548,-0.053372,-1.106783,-1.036707,0.358174,-1.9548,0.199826
0.708057,-2.015918,0.390763,-0.040541,-0.016409,-0.737735,0.673672,-0.58558,0.69384,0.26802,0.557363,-0.227873,0.0,-0.282321,-0.200292,-0.283442,1.252464,-0.853377,0.0,-0.085036,-0.293102,1.869756,0.324999,-1.9548,0.020668,-1.070486,-1.052404,0.581054,-1.9548,0.25091
0.706109,-2.008263,0.400485,-0.036185,0.005006,-0.737516,0.674341,-0.591483,0.697391,0.304878,0.531617,-0.320901,0.0,-0.292406,-0.151418,-0.301581,1.154071,-0.822685,0.0,-0.019394,-0.035249,1.900878,0.187089,-1.9548,-0.049837,-0.767409,-1.127445,0.666406,-1.9548,0.418722
0.710544,-2.003175,0.415249,-0.009737,0.008866,-0.725841,0.687737,-0.722958,0.607502,0.27166,0.736163,-0.302512,0.0,-0.307947,-0.177222,-0.336554,1.050347,-0.755219,0.0,0.040932,0.230339,1.726593,-0.041448,-1.9548,-0.373247,-0.191479,-1.284755,0.494885,-1.9548,0.644058
0.715775,-2.001024,0.42839,0.018608,0.015799,-0.715501,0.698185,-0.841878,0.506087,0.22895,1.027874,-0.307854,0.0,-0.315395,-0.19641,-0.360433,0.925844,-0.676659,0.0,0.037247,0.380355,1.485916,-0.222319,-1.9548,-0.555615,0.195388,-1.269375,0.418251,-1.9548,0.687429
